idx,name,init_energy,final_energy,rms
874,15106796_7304302,3353.3199903049463,-44.82688119094914,1.5927901551294756
875,8861256_13311508,39.32302833763082,-49.060497881795726,1.596614633822468
876,8861256_15143900,69.78467310534658,-30.617098384131594,1.7242066727001368
877,15106796_12338728,103.00948997002752,-76.75275851806884,3.235251051451125
878,14600326_17021958,21300.93675017699,-157.17070046436427,3.088997182976919
879,14480326_17009548,122.86988064533598,47.55800919405695,1.0884436249833784
880,14927792_16775890,185.68593039186285,-18.483121876840713,0.8277679578066126
881,15608598_14051816,59337.58522391162,-150.48506128493273,2.2473896791198613
882,15608598_881280,59581.866378585764,-121.70732207908736,2.6323154472060435
883,14060976_9864578,9402.130563372037,27.248075334748286,1.5246910172075145
884,4787046_1002296,84169346.80147772,-18.41770196469649,3.236365559366016
885,4787046_15143890,21171290.475568485,-20.32542002262526,2.73398024866066
886,17795750_8755070,2109.3881657698194,-8.205139218033473,1.726105079173263
887,788138_10953836,-19.133895445241976,-78.07299529830777,1.225536108145291
888,17318956_2559316,1052.5093201308782,19.430578036974893,1.7449053148109885
889,17661214_2559316,15415.257181568679,31.136452553794875,1.7433796396210683
890,13910084_15770548,191371.72112702503,-66.62360387077142,1.5692435234019113
891,14794128_11990312,9738.122827743691,-22.687523968383942,1.993330531752709
892,7729690_7724588,577.977492755896,22.260432548094975,1.4521627360337468
893,14927792_9305722,40.5966063789061,-0.3722278551132945,0.8186746551850618
894,13162730_10994600,33.08207601409882,-128.210188613086,0.7534699221611993
895,10158412_13463788,2790.348257411637,-1.4896990879910206,1.9622762812379724
896,11354196_2559316,123.38046219164056,26.33184302084816,0.9332816214349089
897,4861894_245055,577.977492755896,22.260432548094975,1.4521627360337468
898,10389730_2559316,191.0216355320079,46.944116997451964,0.7821642994793615
899,17610874_2559316,858.1002368004207,32.966678162510235,1.3283998212071335
900,10547742_11570926,383.0016021130873,42.66916443005277,1.1123977955836026
901,9229110_2559316,445.92885879411926,37.93308797317809,1.065865819814367
902,62141_7687082,4539.854484048188,-9.350022267419803,1.3255878157746712
903,62141_6361308,5361.62804551251,7.984209793517401,2.4806363692794955
904,101576_2559316,66.13720828007277,-2.1040478636897078,1.544764912038325
905,62141_13463788,6838.740131941362,-3.5731705041798705,3.9625019904132657
906,17653780_2559316,249.0813840829146,7.522535227540416,2.079729959593985
907,66359_8751470,16502.981911324518,1.4651264935083645,3.489540947594329
908,15738938_7027872,2437534.2012614976,-75.56046235823577,3.4621811403495872
909,158287_13074856,564.4175545064137,17.891124443550844,1.038875707197323
910,158287_9479168,10769.595844875053,27.5050361154279,1.0745011195217216
911,27914_9479168,11941.735770684925,35.80743613809144,1.0933963661498511
912,158287_10341084,334.0564124395696,-27.703510062104193,1.5797727478083015
913,158287_4556664,701.8044892436582,22.246432170012064,1.0272466564543572
914,13192816_11392844,159.96905220447167,-28.049303814964247,1.550581398581505
915,13192816_2161868,454.31381285000936,-10.98949758082388,1.2833158339359803
916,13430510_12914518,743.9558258981128,-2.9267408983468925,1.2131813345020173
917,13430510_11756754,669.2884711919389,14.650632658888327,1.386342921644291
918,9276196_16712372,2478.9132551168477,9.737510567838484,4.013264050464049
919,9276196_16656130,2152.6410809389704,11.514554777783374,3.9036727671384006
920,9276196_17310360,78721.98896936014,28.418205176349737,3.2435177640976347
921,15782254_8324650,1311.5407392112675,29.348201873332023,2.3367623560106345
922,15782254_15244768,328.56272941065185,21.208253548775687,3.6941546194857304
923,13163308_10706194,1228.0205893725888,4.8435530242228,1.2393575080264503
924,10811198_15414348,4454.17962876359,51.95777818632754,0.9595726278772624
925,11686820_15414348,475.2067487754025,52.32995853353649,1.2962402567958315
926,2391918_15414348,213.18526919265545,60.89966989024092,0.9795586619355473
927,10156870_15414348,615.9152313357013,54.500786035444825,1.364070532161716
928,9360408_15414348,294.5391298729553,64.02636355815147,3.9407507793326397
929,10156870_9818520,627.2496583262226,4.650862189631319,1.0475695668595677
930,8696638_71186,197.36846951344847,37.44736917757087,1.4421434257971986
931,1291118_71186,137.23488442511047,50.5645932925541,1.609755974824572
932,2164058_71186,123.67025995616657,53.42389998655361,1.4350667628883145
933,4555310_71186,115.40982790773568,37.74263137503669,1.4509200197136225
934,10123032_71186,110.0030706283635,41.398919305477335,1.4262693526223855
935,8254298_11565852,222.8050689705911,50.5417335691659,2.185464899515992
936,9609246_9447060,1886.8362983301747,119.3794667531424,2.4141173188875302
937,11567532_9447060,3546.945059233475,99.72100312084456,3.0063245406155565
938,889452_9447060,11209.872488884232,58.47483599721472,2.8905901240483214
939,8254298_10118310,260.34513266606314,57.34487406556584,1.5383366299536587
940,11950476_16783810,38087457.551290005,194.45587900177094,1.4109679703463622
941,2028372_16783806,3020.947168341864,42.284139801340395,2.451295261511274
942,17804260_9447060,3486.3264646609305,44.74085914404174,1.8692143794670588
943,15112454_9447060,34976.59641278403,44.9897060872032,1.1511599547402542
944,12307124_16783810,368.7438636877674,75.13029293270887,1.0059695333416736
945,12851348_16783810,567.9230730253016,101.12667471277094,0.723860987393959
946,10126158_9447060,5027.538423133299,50.502042755507624,1.864174702972511
947,7207618_10747106,478.55367352387657,65.58086843465907,1.5154684571365549
948,13946550_9447060,3467.1802464885513,48.81631773028079,2.054349289108968
949,7965242_7917484,3864660.462616712,72.22791277945035,1.5436133378515846
950,889452_16783810,11585.962736662617,103.61903059446769,1.4689631013973938
951,14940804_16783810,29962.413538261593,109.51208791840975,1.7512965167681855
952,14940804_16783806,15045395497.331566,84.85376406558868,85.74684253043425
953,12104548_16783810,2089.167867455891,143.9821544109431,1.4929506749146895
954,13579818_9447060,132.08209623329392,31.279778113668506,1.1277343130975859
955,13843860_13156304,311.9647199986573,53.43712498087758,1.1032740406298618
956,10432788_12876716,4177.825688244881,136.42197141718648,1.130979103720334
957,12125774_13222130,5859.498950468059,5.9731623083839835,1.4511270926089688
958,14321016_13812596,119964098.12138066,68.539518575607,4.180258228647546
959,16772548_13812596,255.75548490138036,57.76675992142727,2.9499287843958326
960,17546130_13812596,1263.7752744278735,8.54867692089936,5.0947785966295145
961,16517454_13606314,344.1478301449326,67.59695954300129,4.600566478748617
962,14078462_14101360,14666.284874234132,150.02700627213784,0.7267651542746172
963,7974916_13606302,2974.222262999809,9.471903467572467,3.18428566791507
964,13946556_8900084,428945.82075853343,-15.207327816820516,2.0706412137867067
965,12420920_13812584,114.29353502715657,-40.46102583197601,0.9076553110014706
966,9140810_12529118,565.5477936849244,-26.988166671911408,1.0188835939770309
967,13946556_15767252,509745.38448742597,-2.103125530233264,1.4028052606326713
968,9867040_12109246,331146.90485971526,-23.94822498813614,1.402722097581625
969,9867040_12360400,470683.3363704283,-1.0195094453535205,3.396292224357397
970,7877430_2167014,70842.47799728154,-18.3899318997368,1.4837341932525272
971,5350470_15767252,119103.33383953625,-23.371395451625517,3.8146350589207825
972,7877430_13421428,71320.61409013403,-45.7009209546516,3.493985516285152
973,2349544_9736552,263.22268806543764,-44.65117541105173,2.287066442809901
974,9142824_15507790,458758.92285289534,-30.38381994114503,4.463410651046794
975,7877430_7791728,67753.3358800097,-4.808245430413962,1.444796626708932
976,10745668_13812584,100.30639566846907,-11.803346848757577,0.7385812004980365
977,9867040_9736552,515438.5631210608,-20.821204866027998,2.5797344038617704
978,5350470_8900084,112512.59692456979,-30.531427991749467,3.9824530025931204
979,15757618_14650108,299.21372448676595,10.31350496055262,0.8110179223370608
980,16511324_13606302,2526.539884620174,15.991386769007946,1.1778302098754705
981,9292788_13812584,166.63716188869196,3.330829507177704,0.9449145525378307
982,12103556_13812584,141.57578554205122,0.037108695842874795,0.8121616345473062
983,14417062_15767252,8473890.351070987,-40.678717147009195,5.171885019514928
984,14417062_8900084,10481716.712676656,-47.57677866661131,6.043508899947517
985,5635198_13812584,109.35659395012694,-45.31136481636631,1.2793774904315556
986,11677976_13812584,237.08508352090968,25.306103736419004,0.9656052789151155
987,9787024_15767252,5193.577663520173,-42.16494791807806,2.7198329399464507
988,8251678_15767252,497.05916547683495,7.577591264881811,1.4773763889304812
989,13907906_13812584,826.9999164802038,6.7720309260622145,1.1727423444114684
990,12896598_13812584,187.41476546171668,-60.68860116863318,2.673859289305342
991,17804264_12109246,366348.9081246604,-13.14870314194853,1.3785608377742782
992,9787024_8900084,5006.01737043576,-27.5949947367557,1.6701773261989115
993,12915804_13812584,331.1405912575362,-6.448012940142547,1.1818194250299763
994,9877390_13812584,37848.14976209987,-36.9763364226341,1.937895144448502
995,11353774_15082468,158.7395415715687,-25.798756317607143,1.4287808425677035
996,14576950_13606302,1522.9316774439858,61.3442998555871,2.3369813165056788
997,7914126_13812584,586.9554912932363,-30.958778468975936,1.8723342807448182
998,7914126_12529118,279.6436010119619,-42.150206499958706,1.2656697699582498
999,5439044_13812584,260.1547239845843,-60.121499349430714,2.231498339443703
1000,5439040_10684240,174.7437836803701,-30.281957855280503,1.2837790333641228
1001,16974218_13812584,3373.8081881419307,-43.18067095397162,1.0661878053238958
1002,9229112_13812584,169.87811871969288,-6.468219318057692,0.9101925328640418
1003,9209352_11982712,437.07077997396317,9.942291129430245,1.49352444118272
1004,5439040_13035940,367.2108242834409,-41.15791677704335,1.4452221313349394
1005,9867040_10804218,484855.7442979642,-24.579799099119846,1.2439014826250243
1006,17804264_10804218,494367.2345439237,-13.795733708308099,1.25508856894101
1007,8254306_11565854,222.8050689705911,50.5417335691659,2.185464899515992
1008,8254306_10118312,260.34513266606314,57.34487406556584,1.5383366299536587
1009,9609258_4603376,1886.8362983301747,119.3794667531424,2.4141173188875302
1010,11567544_4603376,3546.945059233475,99.72100312084456,3.0063245406155565
1011,17804270_4603376,3486.3264646609305,44.74085914404174,1.8692143794670588
1012,10126172_4603376,5027.538423133299,50.502042755507624,1.864174702972511
1013,13946564_4603376,3467.1802464885513,48.81631773028079,2.054349289108968
1014,1030738_4603376,11209.872488884232,58.47483599721472,2.8905901240483214
1015,13579830_4603376,132.08209623329392,31.279778113668506,1.1277343130975859
1016,7326462_16803868,48603.80319987833,16.223898204431748,2.1140607623161514
1017,12012874_12013780,111.6080800309777,3.2148245247818465,0.651535320451908
1018,16502284_16473062,276.00885630797495,-55.326278829738186,1.508420772262952
1019,16502284_14051984,395.7316594896331,7.853815336985804,1.1735460490939627
1020,16502284_11733172,67.63776622883603,-32.549775692579814,2.658873205867386
1021,16502284_5057742,45.251490195291964,-16.77264059074861,1.2012933126595824
1022,16502284_8288286,66.52622944861088,-31.853873306448918,1.2779624716351372
1023,16502284_13236678,65.42598473385777,-35.886917716966195,1.3168705752795045
1024,16502284_5057738,93.95515926696393,-25.342454433571774,5.022449633400357
1025,16502284_16736064,64.23211123858067,-38.12180821253213,1.204578841344837
1026,16502284_17648078,323.5603665104584,40.0359433531855,1.190343888618091
1027,16502284_17844970,57.62959177611317,-22.91963669382261,1.1916253339556824
1028,16502284_12120420,75.74344617968724,-15.896066482373556,1.23251659823244
1029,16502284_13231466,44.0593683132998,-34.02537014917522,1.2284658367880503
1030,16502284_16737654,103533.16865894303,-17.6505562045852,1.4064449346860932
1031,16502284_12527050,310.65046226564755,-61.96500094601704,1.146275678503779
1032,16502284_7314836,92.13147206804936,-92.07454953466127,1.2889640083255265
1033,16502284_15086042,125.04348448932967,-42.14911619952211,1.6490840934011612
1034,16502284_9349512,226.7798201190855,19.318791040004015,1.5573695305486641
1035,16502284_14245320,1747.9729399236462,-33.7780985790868,1.6395788763675643
1036,16502284_13233800,12329.707264152954,-38.00261901019506,1.5330729123789486
1037,7326798_13130090,139.4135563880594,-7.850028218249065,1.4365650176736406
1038,16502284_16765606,1558.2780576124483,-87.4726529187909,1.222686804036236
1039,16502284_13238932,107.86378087927595,18.701137347916415,1.3305890122644868
1040,16502284_9350150,85.06342974147277,-91.20015883560276,1.3120812865796467
1041,16502284_17782066,95.14578475352167,8.121919761632228,1.2648941791828336
1042,16502284_11955310,62.83810317185261,-34.9440462015379,1.4303592647542518
1043,16502284_13599966,70.56926887898862,-103.07722497005582,1.2158105761706344
1044,16502284_8287420,447.2660936126779,-39.52264449707725,1.0811475684200913
1045,16502284_13237638,49.99883940381635,-31.598123554707,3.6525758584506427
1046,16502290_16473066,276.00885630797495,-55.326278829738186,1.508420772262952
1047,16502290_14051988,395.7316594896331,7.853815336985804,1.1735460490939627
1048,16502290_11733176,67.63776622883603,-32.549775692579814,2.658873205867386
1049,16502290_17648082,323.5603665104584,40.0359433531855,1.190343888618091
1050,16502290_17844974,57.62959177611317,-22.91963669382261,1.1916253339556824
1051,16502290_12120424,75.74344617968724,-15.896066482373556,1.23251659823244
1052,16502290_16737658,103533.16865894303,-17.6505562045852,1.4064449346860932
1053,16502290_14245324,1747.9729399236462,-33.7780985790868,1.6395788763675643
1054,16502290_16765610,1558.2780576124483,-87.4726529187909,1.222686804036236
1055,16502290_17782070,95.14578475352167,8.121919761632228,1.2648941791828336
1056,16502290_11955314,62.83810317185261,-34.9440462015379,1.4303592647542518
1057,16502290_13599970,70.56926887898862,-103.07722497005582,1.2158105761706344
1058,66388_17781948,307.1849745431857,24.90476215442709,1.4235139329379904
1059,14792860_17652418,674.649657962208,-59.778104629981826,1.4851044232929715
1060,17652424_481080,392.43532561949195,-16.253920802821092,1.2530225546909461
1061,17652424_484984,394.4587027093475,-18.23968982653996,1.3618166346516922
1062,17652424_482928,389.9079040137074,-16.28649267866423,1.2322486211588752
1063,14792862_17652420,674.649657962208,-59.778104629981826,1.4851044232929715
1064,14928206_17652420,7095.724211728571,5.131060007516474,1.7399116899736693
1065,13438530_11479994,126407.29418663259,1.8428526339752125,2.2695546748906787
1066,17649684_11730140,474.8844699860737,30.187574571258693,1.1570132559928554
1067,17678146_11730156,342.951114919293,-56.178700609894925,1.1223161424852452
1068,17681366_11473802,249.55175647415524,72.23326063623907,1.120449169363083
1069,11762956_14595966,13675.819655088077,-143.14044645131352,1.9797924341796935
1070,17795750_9478824,648135.6332347945,3.186753018408808,6.677160867207578
1071,18341418_608674,875.4579007102628,-8.731658960863008,1.9199670179798503
1072,4643612_15770558,6454.016158135072,-67.85646504264531,1.3323377591120953
1073,14114856_14139974_15859578,828241.9036371234,47.19410252773112,1.7497892949191973
1074,14114856_15840542_15859578,832021.9661935907,46.27587115306537,1.7677171624267574
1075,14114856_14135836_15859578,780148.5380000562,-15.339300468265684,3.075651388424206
1076,14114856_14138082_15859578,766204.968031163,-23.39972669176305,2.186193313120248
1077,14114856_14139754_15859578,819769.0292325999,12.407306566759786,3.136396982499609
1078,14114856_14139188_15859578,785288.0947840707,0.2979702170476486,2.4514991358836427
1079,14114856_15844816_15859578,822813.4193714639,32.60315147442701,1.674777287219173
1080,14114856_15841268_15859578,804085.337657286,37.932656938707446,1.5752956717481825
1081,14114856_15843608_15859578,783420.0596832831,19.18701483903399,2.0976132873575333
1082,14114856_15841924_15859578,786855.3129546002,-4.782930647980521,3.0959214217632898
1083,14114856_18926640_15859578,827270.513222583,45.358913412267334,1.5619386680714944
1084,14114856_18921858_15859578,826996.6295463376,32.77468898231424,1.5761209934345366
1085,14114856_18932132_15859578,806664.54310509,43.72373085573879,1.802575909732254
1086,14114856_18922158_15859578,786172.2155153458,42.86326511988571,1.6765132751536107
1087,14114856_18928294_15859578,806359.3015250447,43.7816434569935,2.1041289473186233
1088,18341426_608680,875.4579007102628,-8.731658960863008,1.9199670179798503
1089,9487676_11652586,20556157.308354605,128.73732632958655,1.717580106870757
1090,12432598_18186100,7413.3152975649,41.452188267816524,0.9353861597015842
1091,13067800_18231454,172.89824864174398,-142.4738772873583,1.3073872329253349
1092,8252206_16891942,50.01008305065855,-1.646745039178029,1.9438843815132398
1093,10719886_13238000,17477.11663064997,-122.58300655154173,1.9337356250000004
1094,15106796_7308898,17477.11663064997,-122.58300655154173,1.9337356250000004
1095,10994018_10995326,24759.32157391001,-104.1631869722909,2.8345648596329096
1096,10994018_12225536,21328.845610214194,-110.66651379166868,2.8335400717389687
1097,9435742_11757044,390.84678971715147,68.69860903548155,0.9874499399401017
1098,3173204_486336,23.19383683723532,-40.948309930760985,1.3565966946766006
1099,9155662_8846806,5142.477729967796,70.85763753577774,4.122407785800858
1100,136551_18231452,290.1507595976459,-31.537361652567355,1.1209291684188436
1101,136551_7141474,908.7765263505262,25.11724048569379,2.4526155894073405
1102,136551_8961470,421.7373886650507,-2.311474574658206,2.6678911168027533
1103,136551_16783814,721.1931700387489,-67.4139697936985,1.3019704594399373
1104,136551_12052796,327.18778409714344,-81.12234401153424,0.9899564851100631
1105,17681324_11474124,-16.531698467312,-137.79649758618694,0.7873478891098546
1106,14076256_14097294,908.7765263505262,25.11724048569379,2.4526155894073405
1107,12216822_8254222,14622.932957417655,34.97736744820406,4.029639167443891
1108,13426844_10150470,168.1595525544251,-90.03304730845518,1.9169448278478851
1109,8749540_10150470,-25.009284148610018,-98.26879540890454,1.5648957524516103
1110,8749540_4970998,589.311214785984,59.00568722754386,1.4958865228021152
1111,12312022_7466342,875.3221972416488,67.07513606581747,6.420526524629984
1112,14794630_7466342,6722.774163899159,78.76171648673142,7.788594039796573
1113,12106364_7466342,842.2026990093226,65.83163285148395,6.632334523662989
1114,16663106_7466342,600.3589590750387,135.91248230888314,6.979810922163236
1115,9439540_7466342,453.2916972912415,80.11042106039167,7.13906276564429
1116,14265418_7466342,10651.82066375534,109.79903788623002,6.68856716737467
1117,17800032_7466342,89581.19370408359,203.60725428051768,2.24214018860714
1118,5902220_117843,27124.615004413077,-48.03380799386168,1.6904389167544864
1119,26795_117843,6501.72261194214,42.88468706431154,2.394242841254766
1120,15740220_6754,392.64660397900656,-54.34182744758083,0.8827432603243507
1121,15539542_6754,3155.2221524782494,-132.03589340825332,1.4260484739951342
1122,11730408_9864516,359.7781902661311,-17.54773695541445,1.603411612341627
1123,2263832_117843,31437.67526200468,82.05896819091099,2.74713264146311
1124,14687992_17018426,1858.900868295468,-107.14804138433601,1.5100256198644337
1125,14687992_17782220,1229.0379260083305,-64.65273446587527,1.4571980446304813
1126,17798882_14484030,544644.1792629306,-27.52302160995194,2.131744276919787
1127,17798882_12546954,388897.15315929387,23.43378465285236,1.808114500581696
1128,17798882_147079,280112.79857068916,32.4622655117066,2.1046399382550796
1129,7920992_17037398,519370.9620780837,-35.178401747412764,2.197755339951783
1130,7920992_12546974,366562.08617586136,15.411466803101952,1.5122337172509916
1131,7920992_7409626,256847.82837636903,24.617832329783646,2.1472370787310053
1132,11499972_10038714,256847.82837636903,24.617832329783646,2.1472370787310053
1133,17798888_12546956,388897.15315929387,23.43378465285236,1.808114500581696
1134,9748528_15415674,17245.05953919312,-49.26441091085846,2.4818423706399533
1135,9105486_14034454,14784.867609975126,-8.175018086530883,1.985140341668288
1136,10176940_14034454,14904.243689095922,4.619162214977479,2.769993547260281
1137,7326798_15714000,4987.4058441626685,-62.833800003137895,2.9395035885133147
1138,51281_259320,58.087740008432874,-30.451797269133912,1.1024981244438048
1139,14796290_259320,64.8848361044762,-34.013649490887005,1.005126004481992
1140,16502284_13237624,-39.25428304147836,-79.80407470889352,1.3621337304664605
1141,16502284_9350590,198.12619626548863,-106.45185107649841,0.9917149251733868
1142,16502284_13232286,42.22748109425595,-63.70030953823834,0.8888135354431755
1143,16502284_14578316,135.09864751109092,-71.58656505497108,0.8461772609457212
1144,16502284_12311968,34.77951956160912,-63.026925752383875,0.7794617456693862
1145,7326798_15161578,212.05260830352688,-49.953672430865396,1.429089170615424
1146,16502284_11621394,1709.5489677558774,-32.11226497495721,1.7137756258635741
1147,16502284_10870388,143001.68211919477,-89.84043746628237,1.0103903307915967
1148,16502284_15069202,-16.579724210207786,-77.37692024305662,0.7898552168174074
1149,57651_236739,58.13606159318346,-30.451694901022947,1.1016601660051721
1150,14796296_236739,64.93043309936098,-34.01369852257716,1.0051893633845121
1151,16502290_14578320,135.09864751109092,-71.58656505497108,0.8461772609457212
1152,16502290_11621396,1709.5489677558774,-32.11226497495721,1.7137756258635741
1153,16502290_15069206,-16.579724210207786,-77.37692024305662,0.7898552168174074
1154,16502294_13087740,66.83212917552069,-20.336990118896786,0.7833925828278634
1155,16502294_13087448,54.66569142640775,-74.06495282135616,1.0288682949787968
1156,153906_236740,58.087740008432874,-30.451797269133912,1.1024981244438048
1157,14796302_14935824,124216.18246987737,-94.27113814295691,1.1887909908243055
1158,7022814_17781948,2168.2513041421,31.36963985651812,2.1314484556352227
1159,12156296_16482856,46467.359093306986,-7.686729072392723,1.014349194330756
1160,7913422_16482856,44700.091935508004,-0.4569615646868641,1.8036656082456415
1161,12156296_16482860,7683.210480536808,-19.550052235689748,1.1883435882367284
1162,7913422_16482860,7566.7713206280105,-17.35249739550281,1.2106283926322878
1163,9818656_53665,10895.30277752366,-174.11839799521425,1.5440746641545982
1164,14081696_14088436,10895.30277752366,-174.11839799521425,1.5440746641545982
1165,14590316_13239334,646.9381941419751,31.09538906191034,1.2457116423526406
1166,14687992_11712258,458.2914446018697,-97.21155062977323,1.6070091599936522
1167,14687992_13226342,8635.369185047746,-115.86021590908385,2.610062085755454
1168,14687992_11655776,1000.9223182147038,-92.32085159649267,1.4538512644550121
1169,11560880_13758892,97.9430473240852,-8.646673620092727,2.4174071562839323
1170,7460696_5531806,16630.82871103944,31.744822584116015,1.6033633174211164
1171,10971514_5531806,15933.924734047154,19.621850908141326,2.163861433893399
1172,13075284_12192408,28.611310884717867,-34.77900464163467,1.5703029181381487
1173,35092_7639008,13782.823833810731,28.884238852233104,1.270402946288556
1174,10719768_17542600,2521.940706094988,14.882563180997096,1.3636596990190077
1175,4603378_11765790,157.18654763831535,39.79276358604814,1.8509675745750065
1176,4603378_9228974,1187.3083351753817,39.870500089617856,4.009388818520656
1177,4603378_10644362,253.43229199246315,52.1686659264006,1.8116875498542717
1178,15344138_10434908,174.47751200550454,36.39965765862712,3.2044707143139965
1179,14795904_9745240,304450.6865368262,108.55332200491739,4.658647596444449
1180,14795904_16794848,411.1087959991954,-4.33571002579248,1.392814749623708
1181,14795904_15069062,502.27950185727093,33.903842712218356,1.2833126606756176
1182,6727008_16783810,1531.259262183401,66.888788328337,1.0284660259456089
1183,13161098_16783810,40849.52541698303,61.061988208802354,1.059087094231845
1184,14243890_16783810,889.6100565049844,274.2571522338901,1.3996714864451352
1185,15145906_16783810,242760714.1563163,41.27618847315926,2.664989091245683
1186,12860014_9447060,7795.989547058532,87.44963270832406,2.727775580339405
1187,8366214_9447060,3592.242571706418,62.60569075024553,1.2941601876246276
1188,14795904_15360244,495.0850210189984,80.00493793768153,1.7791752985975946
1189,12851348_16783810,746.6051418884292,101.12606702531403,0.7571921724170885
1190,9209348_11568512,588.5394112411686,38.63437667950365,1.6266065591980563
1191,9209348_11385764,39.0635661730399,-100.7507457906961,1.264198841731566
1192,10719770_17542602,2521.940706094988,14.882563180997096,1.3636596990190077
1193,9141280_9447060,5307.697327106289,59.40618803829736,4.276370750772592
1194,10719770_17567716,2408.7990125778756,-2.1965530371700908,1.3555782403528636
1195,11353770_646524,56.66795795735641,6.281862830347379,1.1009162111066164
1196,6483502_18312782,64.76297553506527,-6.635620652149157,2.1723947770587766
1197,7968498_17644210,557.2922314363018,8.945866963892392,1.5374034442746083
1198,7968498_18312782,340.37236826459105,-3.887980623480125,1.2073455682195156
1199,8254298_18312782,4700.565823156039,-4.837234373070174,2.0664960228313585
1200,564332_11678644,20585009.56049149,58.629053417078126,1.8691265021605385
1201,9209348_11678644,138.8730248703057,26.75649167723438,0.9367286508083223
1202,8749546_4273056,5093.058219308861,43.28934679639,2.54361770711586
1203,16607720_8900084,1405.2742405465606,-75.52967460956405,2.3507684998122067
1204,16607720_15767252,1425.0257346930073,-62.396065116166945,1.2997364006337782
1205,79520_15767252,1917244.4560220267,21.187659184075848,2.392428728881173
1206,8254302_13022584,747.934446291092,-51.48572430659233,1.5195816197951224
1207,8158874_7297202,585.9606617990364,61.70593579176289,1.6947058727881106
1208,5439040_14576954,339.69630188793707,1.0672502487328401,1.3881294362540109
1209,14795908_13035940,500.040934477081,4.2302568573873245,1.7397726360442716
1210,11353774_15766326,1823.585031144152,126.44244469846737,1.8077459080507186
1211,8254302_241910,1152.8373801303974,-48.23404088876636,2.8881460892723965
1212,8254302_8803086,14356.571580262344,-44.75606648107244,1.8329625496571333
1213,8254302_8850470,3840.7348805193233,-51.4419601096795,4.786968318587302
1214,7968502_13466156,600.2383325986602,106.08022285255242,1.3346558827674757
1215,11353774_13035966,370.8155924453889,-15.370084456979903,1.2983489005731241
1216,8254302_12233858,47190.226180152225,35.09149095389572,4.068095247612157
1217,17547526_13466156,176.24891165666207,79.25147313413561,0.8947480603392517
1218,14795908_10879904,1010.5518890818198,88.36480983055591,1.6459236212562158
1219,14795908_14576954,390.224343647832,42.39694526637084,1.903005494624879
1220,5439040_13606256,14211.191384813852,-53.98697998343346,1.822126371022469
1221,8158874_15766326,1046.2049936316455,121.66093027735936,1.7692317934215198
1222,8254302_15065224,861.4964538574774,-48.405801938508795,2.1401168958972256
1223,11734498_17511142,2168.791542734691,117.32867994368439,1.4941310534063956
1224,10719780_17542604,2521.940706094988,14.882563180997096,1.3636596990190077
1225,14795912_9745242,304450.6865368262,108.55332200491739,4.658647596444449
1226,14795912_15069064,502.27950185727093,33.903842712218356,1.2833126606756176
1227,11353780_17511142,647.9361162209193,117.76713956034868,1.142917491339553
1228,11734498_15713612,192.42889581689082,7.700503072712529,0.9813098682404973
1229,14795912_15360246,495.0850210189984,80.00493793768153,1.7791752985975946
1230,11353780_15713612,56.66795795735641,6.281862830347379,1.1009162111066164
1231,9209356_11568514,588.5394112411686,38.63437667950365,1.6266065591980563
1232,8366226_4603376,3592.242571706418,62.60569075024553,1.2941601876246276
1233,9141292_4603376,5307.697327106289,59.40618803829736,4.276370750772592
1234,154757_155619,98.26734451642385,8.216460324210722,1.3903962381503896
1235,154757_11566902,118.2868300021075,18.39128011293643,1.2763980616137096
1236,154757_15069864,1142.4318922633477,-3.331661682287475,1.409251788502616
1237,154757_9107854,148.4818158203031,28.445306183402707,1.1349807254107669
1238,154757_18058602,173.65747539483525,14.066977153200938,1.146001995480144
1239,14788870_17781948,286.211967785337,22.85125479411323,1.4198675030210444
1240,17650344_16799356,10977.233531769176,86.24375608142701,1.2525296868053373
1241,10159614_13444910,4989.378513771877,70.86620657932713,1.99892890844657
1242,14933442_15699530,859.9739454020466,-47.416941434280304,3.383970500434604
1243,17070650_15699530,8315.482302621454,13.54898721338953,1.0962648833081763
1244,10159614_9985214,3956.2476389596104,118.53326079449178,2.797372687376134
1245,13588582_15699530,14242.096245562956,-28.10207939655107,2.7087129933911345
1246,10159614_8857804,992988.0009289894,123.23943345139574,1.630679520768908
1247,12865624_16799356,2745.539633871908,114.95852422892358,1.5280188563995631
1248,17650344_14174158,29644.205337131094,-57.348571727118326,1.0757897458072014
1249,10159614_16784230,12963.991012334334,147.86193150195535,1.6610805127797315
1250,647534_12791962,20160.740387018202,-133.87174434530849,3.146621704714089
1251,14321916_12791962,15798.642721704975,-133.59334624273254,3.163025827461349
1252,13438530_11940536,2541.0604598234186,50.01220902920656,1.453756525907928
1253,10159622_13444912,4989.378513771877,70.86620657932713,1.99892890844657
1254,10159622_9985216,3956.2476389596104,118.53326079449178,2.797372687376134
1255,10159622_8857806,992988.0009289894,123.23943345139574,1.630679520768908
1256,205285_16643864,153.63184818671382,67.97436150164808,2.018832283572065
1257,13936330_16643864,-0.2641030814287575,-172.90705593533826,1.2424547717791163
1258,15705280_5057754,41.25177705004416,-65.34820691732018,1.1881677525877243
1259,13311506_10902626,12150809.393676149,15.671882173351598,3.9961008831829155
1260,15143892_481060,9518.19674095105,26.434042566835416,1.186565937459157
1261,15143892_484750,5206.395426491517,25.361959233954018,1.9447732502767432
